name|tenCen|twoCen|threeCen|fourCen|fiveCen|sixCen|womanRatio|manRatio
스시 이토|33.82566666666668|77.697|65.94033333333333|41.68933333333331|34.071|30.110666666666653|42|58
스시사카우|11.764705882352953|47.427294117647065|41.07576470588234|26.991058823529418|22.212941176470576|11.764705882352953|49|51
스페인클럽 가로수본점|25.00000000000001|91.33249999999995|87.67749999999998|78.82799999999999|72.05149999999996|68.09299999999999|51|49
식물성 도산|29.097176470588227|47.80894117647059|38.88282352941175|30.796235294117647|23.7089411764706|11.764705882352953|55|45
씨네드쉐프 압구정|37.4270588235294|52.41152941176468|47.15505882352938|39.102588235294085|30.85058823529409|25.619529411764677|51|49
안주집|25.133|80.05533333333332|53.21399999999997|37.54266666666665|33.01833333333333|26.17666666666666|55|45
양철지붕|25.00000000000001|98.26149999999996|88.72249999999995|75.24799999999996|41.84399999999997|39.74199999999999|52|48
오르비에토|25.38870588235295|49.29647058823528|41.72682352941177|21.274588235294107|17.75529411764705|11.764705882352953|53|47
온천집 스키야키|6.065999999999969|32.18914285714284|28.705999999999964|25.379714285714268|15.370285714285703|9.91999999999996|61|39
우텐더|25.00000000000001|91.06149999999998|94.17199999999994|77.06449999999995|54.10749999999995|25.00000000000001|51|49
윌비 가로수길점|36.133647058823534|47.184470588235286|38.47599999999999|32.12423529411764|20.07341176470589|11.764705882352953|62|38
장 스테이크|48.32249999999998|99.76549999999996|92.60049999999994|72.41399999999996|60.75049999999996|55.57599999999999|50|50
카페 노티드 신사 옐로우바스켓 팝업|56.67933333333334|79.3663333333333|61.40933333333331|56.06666666666666|40.35499999999998|29.955999999999975|63|37
카페그라쎄|25.00000000000001|93.50299999999996|85.51799999999994|72.90099999999997|59.60099999999999|25.00000000000001|60|40
트라가 가로수길점|5.216857142857119|33.339142857142825|24.50714285714284|20.76142857142853|17.92571428571426|11.987714285714262|50|50
플디 도산점|39.30470588235293|51.33882352941176|37.355764705882336|23.883294117647065|17.27388235294117|14.001647058823522|66|34
한일관 압구정점|18.83505882352942|38.159058823529406|42.88682352941176|42.37905882352941|42.2515294117647|49.85176470588235|49|51
홍미닭발 신사본점|58.29149999999997|99.3065|88.52249999999997|87.85749999999994|64.6725|47.27999999999997|56|44
휴고 도산|25.00000000000001|97.78599999999994|87.67999999999995|59.59249999999997|43.01899999999996|25.00000000000001|63|37
